universe,period,policy,n,win_rate,mean_5d,median_5d,beat_mkt_rate,mean_excess,cagr_gross,vol_ann,sharpe_gross,mdd_gross,worst_5d,action_switch_rate,compound_net10,compound_net30
KOSPI_KOSDAQ_ALL,STRESS_2025,LEADER,49,0.7142857142857143,0.010772430714520994,0.0111302434155444,0.5102040816326531,-0.0019250238219156656,0.6763948145027869,0.17537602622710977,3.0958080171617635,-0.11112345185901629,-0.0355934740867267,0.02040816326530612,0.5874096978521026,0.44036755791747106
KOSPI_KOSDAQ_ALL,STRESS_2025,LEADER_OR_ROTATE,49,0.7142857142857143,0.010772430714520994,0.0111302434155444,0.5102040816326531,-0.0019250238219156656,0.6763948145027869,0.17537602622710977,3.0958080171617635,-0.11112345185901629,-0.0355934740867267,0.02040816326530612,0.5874096978521026,0.44036755791747106
KOSPI_KOSDAQ_ALL,STRESS_2025,MARKET,49,0.673469387755102,0.012697454536436661,0.0139814995508404,0.0,0.0,0.8355743783100582,0.19661262955431733,3.2548860675280835,-0.0912849585498503,-0.0451858077967192,0.02040816326530612,0.7364541882080591,0.5758754664795742
KOSPI_KOSDAQ_ALL,STRESS_2025,WPLUS,49,0.673469387755102,0.01017252292240284,0.010867852395884168,0.46938775510204084,-0.0025249316140338214,0.6276147654699862,0.17627058909072638,2.9085689106378334,-0.07955820704924854,-0.03380037621369673,0.02040816326530612,0.5417039738481293,0.39881431092922326
KOSPI_KOSDAQ_ALL,STRESS_2026,ABS_STATE,21,0.14285714285714285,-0.0008172240853513395,0.0,0.47619047619047616,-0.021046525750672437,-0.06365287864395752,0.2745314238528661,-0.1500305259181626,-0.1847913419497601,-0.11603319576205698,0.5238095238095238,-0.038694890572380625,-0.05217752706516321
KOSPI_KOSDAQ_ALL,STRESS_2026,ABS_UNCOND,21,0.6190476190476191,0.020229301665321088,0.0362267953468149,0.0,0.0,1.095948670493136,0.5310821100103372,1.9197724508406764,-0.24818281695550104,-0.1480951903978339,0.047619047619047616,0.41054879617128703,0.3532447083686838
KOSPI_KOSDAQ_ALL,STRESS_2026,ALPHA_STATE,21,0.47619047619047616,0.005996231219162315,-0.0006908487228013,0.42857142857142855,-0.01423307044615877,0.18265862766839458,0.4656831415853472,0.6489606912050814,-0.28858356945229957,-0.1331329588673739,0.3333333333333333,0.06364921473098906,0.019895515768691086
KOSPI_KOSDAQ_ALL,STRESS_2026,ALPHA_UNCOND,21,0.47619047619047616,0.0041882418149117705,-0.0006908487228013,0.3333333333333333,-0.016041059850409316,0.0976038539655879,0.4593463964399937,0.4595385728668244,-0.29916658099331783,-0.1331329588673739,0.047619047619047616,0.02520081664590923,-0.017041857380794334
KOSPI_KOSDAQ_ALL,STRESS_2026,EW4,21,0.5714285714285714,0.006613937957646664,0.011413657565745325,0.47619047619047616,-0.013615363707674431,0.22822652367661989,0.4353088765434208,0.7657607988890663,-0.25788674703574455,-0.11603319576205698,0.047619047619047616,0.0836790479808256,0.0391529100568655
KOSPI_KOSDAQ_ALL,STRESS_2026,LEADER,21,0.47619047619047616,0.004404923761239089,-0.0006908487228013,0.38095238095238093,-0.015824377904081997,0.10189363029379295,0.47402986742326547,0.46834212952285786,-0.3129380262025959,-0.1331329588673739,0.047619047619047616,0.027172840987054858,-0.015152310347715803
KOSPI_KOSDAQ_ALL,STRESS_2026,LEADER_OR_ROTATE,21,0.47619047619047616,0.0041882418149117705,-0.0006908487228013,0.3333333333333333,-0.016041059850409316,0.0976038539655879,0.4593463964399937,0.4595385728668244,-0.29916658099331783,-0.1331329588673739,0.047619047619047616,0.02520081664590923,-0.017041857380794334
KOSPI_KOSDAQ_ALL,STRESS_2026,MARKET,21,0.6190476190476191,0.020229301665321088,0.0362267953468149,0.0,0.0,1.095948670493136,0.5310821100103372,1.9197724508406764,-0.24818281695550104,-0.1480951903978339,0.047619047619047616,0.41054879617128703,0.3532447083686838
KOSPI_KOSDAQ_ALL,STRESS_2026,WPLUS,21,0.5238095238095238,0.006187812052828983,0.00652886808472035,0.47619047619047616,-0.01404148961249211,0.21095410923356206,0.423122787058249,0.7370572727382984,-0.245108801604921,-0.11603319576205698,0.047619047619047616,0.07613620999125947,0.03190930885369858
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,ABS_STATE,328,0.3384146341463415,0.00263895869579291,0.0,0.524390243902439,0.0023566270905930864,0.12870976217373586,0.12172566677414601,1.0926497409518567,-0.1815153355517396,-0.07676884280695559,0.4115853658536585,0.910055803828208,0.36068934251729323
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,ABS_UNCOND,328,0.5792682926829268,0.00028233160519982393,0.00294714124297205,0.0,0.0,-0.0008701328188436275,0.17254323795724025,0.08246925854954393,-0.36087341129942807,-0.1525988953215112,0.003048780487804878,-0.28404714359697203,-0.6290435019055051
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,ALPHA_STATE,328,0.5853658536585366,0.001516955623164228,0.00613221930552515,0.5670731707317073,0.0012346240179644044,0.05506322471140801,0.20259221457542623,0.37738154730034124,-0.3731115354137786,-0.1534612918259094,0.39634146341463417,0.03407294533059457,-0.4638622462246428
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,ALPHA_UNCOND,328,0.5792682926829268,0.0015078344126748622,0.0062129277610472496,0.5396341463414634,0.0012255028074750387,0.05418800886913355,0.20451412719009535,0.37158731009411416,-0.37737688531635927,-0.1534612918259094,0.003048780487804878,0.028293732807974425,-0.46686748002509404
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,EW4,328,0.573170731707317,0.0004074352757395416,0.0050101722311594625,0.5152439024390244,0.00012510367053971723,0.0006983726127443024,0.19686267507564317,0.10430996068392631,-0.42718159779700404,-0.1669807475920087,0.003048780487804878,-0.276449177540936,-0.625122929523236
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,LEADER,328,0.5762195121951219,0.0014638345777840552,0.0062129277610472496,0.5396341463414634,0.0011815029725842315,0.05186704198432279,0.20483794564553576,0.3601738070932674,-0.3820802127006262,-0.1534612918259094,0.003048780487804878,0.013107787892730594,-0.4747569922078779
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,LEADER_OR_ROTATE,328,0.5792682926829268,0.0015078344126748622,0.0062129277610472496,0.5396341463414634,0.0012255028074750387,0.05418800886913355,0.20451412719009535,0.37158731009411416,-0.37737688531635927,-0.1534612918259094,0.003048780487804878,0.028293732807974425,-0.46686748002509404
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,MARKET,328,0.5792682926829268,0.00028233160519982393,0.00294714124297205,0.0,0.0,-0.0008701328188436275,0.17254323795724025,0.08246925854954393,-0.36087341129942807,-0.1525988953215112,0.003048780487804878,-0.28404714359697203,-0.6290435019055051
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,WPLUS,328,0.5701219512195121,0.0009422185645252959,0.0049094668816792,0.5365853658536586,0.0006598869593254719,0.026803933441763572,0.198278715635958,0.23950031903203914,-0.41516686694491756,-0.1669807475920087,0.003048780487804878,-0.13907871588478193,-0.5537961080260998
KOSPI_KOSDAQ_ALL,VALID_2023_2024,ABS_STATE,96,0.2708333333333333,0.0007600438387185988,0.0,0.53125,0.0006184055879373104,0.02875323949851749,0.13422785764023257,0.2853819627672857,-0.12488197120792388,-0.1073010956149836,0.3645833333333333,0.0066831982164279324,-0.08740159242092571
KOSPI_KOSDAQ_ALL,VALID_2023_2024,ABS_UNCOND,96,0.5208333333333334,0.00014163825078128745,0.0034553431573310497,0.0,0.0,-0.007013040550942762,0.1699850182611723,0.04199527648024183,-0.2388995137950053,-0.0805372055042861,0.010416666666666666,-0.10408067748694971,-0.2609377882527063
KOSPI_KOSDAQ_ALL,VALID_2023_2024,ALPHA_STATE,96,0.46875,0.00015540144288218408,-0.00133398945397195,0.4895833333333333,1.3763192100897586e-05,-0.01006963700473329,0.1912788914398748,0.04094666516678347,-0.29607810337127294,-0.1073010956149836,0.3645833333333333,-0.10949845564974758,-0.2654271230289815
KOSPI_KOSDAQ_ALL,VALID_2023_2024,ALPHA_UNCOND,96,0.46875,0.00024771446039802456,-0.0015716425542092998,0.4895833333333333,0.00010607620961673725,-0.006662993743029921,0.1969892111949272,0.06337813491575595,-0.26756064281157144,-0.1073010956149836,0.010416666666666666,-0.10346867685118,-0.26044636558814416
KOSPI_KOSDAQ_ALL,VALID_2023_2024,EW4,96,0.5520833333333334,0.001562964319745953,0.0044442457418191125,0.5729166666666666,0.0014213260689646655,0.06294220811393858,0.17846890989437772,0.44138445044470814,-0.2355254890590236,-0.07164239464599445,0.010416666666666666,0.024153929819076936,-0.15493233386763194
KOSPI_KOSDAQ_ALL,VALID_2023_2024,LEADER,96,0.46875,-0.00022779521256600208,-0.0015716425542092998,0.4479166666666667,-0.00036943346334728937,-0.02981102916619227,0.19866813696452298,-0.05778923026482447,-0.30069022350466623,-0.1073010956149836,0.010416666666666666,-0.14406065625040254,-0.2939974614934896
KOSPI_KOSDAQ_ALL,VALID_2023_2024,LEADER_OR_ROTATE,96,0.46875,0.00024771446039802456,-0.0015716425542092998,0.4895833333333333,0.00010607620961673725,-0.006662993743029921,0.1969892111949272,0.06337813491575595,-0.26756064281157144,-0.1073010956149836,0.010416666666666666,-0.10346867685118,-0.26044636558814416
KOSPI_KOSDAQ_ALL,VALID_2023_2024,MARKET,96,0.5208333333333334,0.00014163825078128745,0.0034553431573310497,0.0,0.0,-0.007013040550942762,0.1699850182611723,0.04199527648024183,-0.2388995137950053,-0.0805372055042861,0.010416666666666666,-0.10408067748694971,-0.2609377882527063
KOSPI_KOSDAQ_ALL,VALID_2023_2024,WPLUS,96,0.5208333333333334,0.0006417327598327435,0.002623198541111475,0.5520833333333334,0.0005000945090514561,0.01264808617882629,0.1968705057247838,0.16428733687911998,-0.2571749189244321,-0.1073010956149836,0.010416666666666666,-0.06889929083179747,-0.23187172921496435
